endpoint_key,dst_port,port_range_label,is_well_known_port,is_valid_port
31878,44685.0,registered,0,True
31879,6961.0,registered,0,True
31880,47255.0,registered,0,True
31881,27427.0,registered,0,True
31882,39669.0,registered,0,True
31883,12152.0,registered,0,True
31884,28112.0,registered,0,True
31885,14008.0,registered,0,True
31886,62133.0,ephemeral,0,True
31887,28188.0,registered,0,True
31888,9338.0,registered,0,True
31889,38991.0,registered,0,True
31890,45110.0,registered,0,True
31891,35744.0,registered,0,True
31892,15974.0,registered,0,True
31893,13989.0,registered,0,True
31894,63796.0,ephemeral,0,True
31895,8418.0,registered,0,True
31896,61899.0,ephemeral,0,True
31897,40873.0,registered,0,True
31898,6648.0,registered,0,True
31899,63451.0,ephemeral,0,True
31900,34533.0,registered,0,True
31901,36083.0,registered,0,True
31902,65206.0,ephemeral,0,True
31903,6359.0,registered,0,True
31904,42325.0,registered,0,True
31905,17739.0,registered,0,True
31906,11670.0,registered,0,True
31907,62012.0,ephemeral,0,True
31908,8093.0,registered,0,True
31909,64168.0,ephemeral,0,True
31910,20414.0,registered,0,True
31911,25603.0,registered,0,True
31912,55102.0,ephemeral,0,True
31913,19967.0,registered,0,True
31914,59563.0,ephemeral,0,True
31915,57297.0,ephemeral,0,True
31916,64575.0,ephemeral,0,True
31917,24559.0,registered,0,True
31918,12180.0,registered,0,True
31919,10425.0,registered,0,True
31920,24893.0,registered,0,True
31921,57937.0,ephemeral,0,True
31922,22456.0,registered,0,True
31923,11388.0,registered,0,True
31924,46645.0,registered,0,True
31925,31548.0,registered,0,True
31926,35147.0,registered,0,True
31927,32424.0,registered,0,True
31928,23090.0,registered,0,True
31929,29705.0,registered,0,True
31930,65295.0,ephemeral,0,True
31931,10174.0,registered,0,True
31932,28877.0,registered,0,True
31933,15505.0,registered,0,True
31934,35584.0,registered,0,True
31935,14634.0,registered,0,True
31936,30769.0,registered,0,True
31937,14705.0,registered,0,True
31938,38228.0,registered,0,True
31939,63629.0,ephemeral,0,True
31940,21261.0,registered,0,True
31941,63625.0,ephemeral,0,True
31942,32633.0,registered,0,True
31943,59482.0,ephemeral,0,True
31944,18112.0,registered,0,True
31945,19339.0,registered,0,True
31946,21080.0,registered,0,True
31947,20108.0,registered,0,True
31948,40529.0,registered,0,True
31949,8527.0,registered,0,True
31950,23729.0,registered,0,True
31951,39079.0,registered,0,True
31952,9691.0,registered,0,True
31953,24007.0,registered,0,True
31954,41147.0,registered,0,True
31955,25276.0,registered,0,True
31956,7685.0,registered,0,True
31957,26388.0,registered,0,True
31958,8570.0,registered,0,True
31959,58150.0,ephemeral,0,True
31960,13209.0,registered,0,True
31961,25605.0,registered,0,True
31962,29117.0,registered,0,True
31963,28917.0,registered,0,True
31964,25285.0,registered,0,True
31965,14715.0,registered,0,True
31966,42729.0,registered,0,True
31967,8458.0,registered,0,True
31968,38459.0,registered,0,True
31969,43023.0,registered,0,True
31970,37746.0,registered,0,True
31971,62299.0,ephemeral,0,True
31972,64674.0,ephemeral,0,True
31973,32207.0,registered,0,True
31974,17268.0,registered,0,True
31975,63042.0,ephemeral,0,True
31976,64450.0,ephemeral,0,True
31977,40814.0,registered,0,True
31978,40512.0,registered,0,True
31979,32498.0,registered,0,True
31980,31698.0,registered,0,True
31981,23545.0,registered,0,True
31982,62900.0,ephemeral,0,True
31983,31063.0,registered,0,True
31984,31832.0,registered,0,True
31985,62527.0,ephemeral,0,True
31986,45663.0,registered,0,True
31987,7636.0,registered,0,True
31988,52499.0,ephemeral,0,True
31989,39199.0,registered,0,True
31990,3849.0,registered,0,True
31991,43815.0,registered,0,True
31992,56835.0,ephemeral,0,True
31993,25573.0,registered,0,True
31994,20654.0,registered,0,True
31995,23794.0,registered,0,True
31996,27433.0,registered,0,True
31997,55185.0,ephemeral,0,True
31998,38480.0,registered,0,True
31999,18717.0,registered,0,True
32000,39427.0,registered,0,True
32001,40271.0,registered,0,True
32002,54528.0,ephemeral,0,True
32003,60850.0,ephemeral,0,True
32004,43333.0,registered,0,True
32005,40024.0,registered,0,True
32006,35009.0,registered,0,True
32007,16989.0,registered,0,True
32008,60801.0,ephemeral,0,True
32009,62956.0,ephemeral,0,True
32010,24230.0,registered,0,True
32011,45795.0,registered,0,True
32012,23855.0,registered,0,True
32013,64996.0,ephemeral,0,True
32014,19431.0,registered,0,True
32015,19276.0,registered,0,True
32016,39562.0,registered,0,True
32017,41772.0,registered,0,True
32018,13559.0,registered,0,True
32019,31492.0,registered,0,True
32020,14170.0,registered,0,True
32021,34343.0,registered,0,True
32022,17605.0,registered,0,True
32023,10975.0,registered,0,True
32024,16157.0,registered,0,True
32025,19272.0,registered,0,True
32026,12621.0,registered,0,True
32027,61052.0,ephemeral,0,True
32028,22713.0,registered,0,True
32029,21038.0,registered,0,True
32030,64195.0,ephemeral,0,True
32031,11986.0,registered,0,True
32032,10274.0,registered,0,True
32033,6925.0,registered,0,True
32034,7475.0,registered,0,True
32035,9212.0,registered,0,True
32036,54998.0,ephemeral,0,True
32037,34378.0,registered,0,True
32038,26838.0,registered,0,True
32039,30648.0,registered,0,True
32040,47148.0,registered,0,True
32041,21067.0,registered,0,True
32042,65051.0,ephemeral,0,True
32043,28448.0,registered,0,True
32044,62190.0,ephemeral,0,True
32045,22109.0,registered,0,True
32046,15349.0,registered,0,True
32047,64641.0,ephemeral,0,True
32048,23341.0,registered,0,True
32049,61906.0,ephemeral,0,True
32050,18495.0,registered,0,True
32051,9647.0,registered,0,True
32052,19323.0,registered,0,True
32053,44287.0,registered,0,True
32054,41023.0,registered,0,True
32055,64349.0,ephemeral,0,True
32056,46683.0,registered,0,True
32057,40517.0,registered,0,True
32058,46253.0,registered,0,True
32059,59224.0,ephemeral,0,True
32060,62259.0,ephemeral,0,True
32061,6523.0,registered,0,True
32062,24959.0,registered,0,True
32063,33065.0,registered,0,True
32064,13797.0,registered,0,True
32065,21968.0,registered,0,True
32066,8398.0,registered,0,True
32067,65072.0,ephemeral,0,True
32068,23829.0,registered,0,True
32069,34992.0,registered,0,True
32070,41544.0,registered,0,True
32071,14854.0,registered,0,True
32072,59269.0,ephemeral,0,True
32073,20338.0,registered,0,True
32074,62937.0,ephemeral,0,True
32075,26216.0,registered,0,True
32076,59608.0,ephemeral,0,True
32077,65490.0,ephemeral,0,True
32078,31997.0,registered,0,True
32079,14110.0,registered,0,True
32080,30859.0,registered,0,True
32081,63573.0,ephemeral,0,True
32082,29392.0,registered,0,True
32083,62311.0,ephemeral,0,True
32084,24750.0,registered,0,True
32085,58685.0,ephemeral,0,True
32086,38603.0,registered,0,True
32087,31196.0,registered,0,True
32088,21504.0,registered,0,True
32089,17742.0,registered,0,True
32090,44584.0,registered,0,True
32091,22270.0,registered,0,True
32092,24545.0,registered,0,True
32093,58471.0,ephemeral,0,True
32094,32981.0,registered,0,True
32095,43757.0,registered,0,True
32096,14761.0,registered,0,True
32097,65338.0,ephemeral,0,True
32098,18860.0,registered,0,True
32099,20686.0,registered,0,True
32100,6054.0,registered,0,True
32101,26659.0,registered,0,True
32102,44987.0,registered,0,True
32103,60785.0,ephemeral,0,True
32104,48398.0,registered,0,True
32105,61069.0,ephemeral,0,True
32106,6124.0,registered,0,True
32107,40889.0,registered,0,True
32108,23517.0,registered,0,True
32109,62867.0,ephemeral,0,True
32110,34704.0,registered,0,True
32111,9592.0,registered,0,True
32112,7605.0,registered,0,True
32113,54608.0,ephemeral,0,True
32114,37593.0,registered,0,True
32115,63490.0,ephemeral,0,True
32116,15473.0,registered,0,True
32117,13615.0,registered,0,True
32118,31133.0,registered,0,True
32119,8008.0,registered,0,True
32120,20734.0,registered,0,True
32121,17633.0,registered,0,True
32122,61562.0,ephemeral,0,True
32123,11027.0,registered,0,True
32124,25630.0,registered,0,True
32125,26781.0,registered,0,True
32126,40644.0,registered,0,True
32127,32146.0,registered,0,True
32128,4524.0,registered,0,True
32129,11209.0,registered,0,True
32130,13160.0,registered,0,True
32131,64181.0,ephemeral,0,True
32132,23974.0,registered,0,True
32133,30714.0,registered,0,True
32134,23070.0,registered,0,True
32135,8665.0,registered,0,True
32136,20409.0,registered,0,True
32137,62565.0,ephemeral,0,True
32138,62113.0,ephemeral,0,True
32139,42916.0,registered,0,True
32140,13751.0,registered,0,True
32141,38087.0,registered,0,True
32142,33469.0,registered,0,True
32143,57777.0,ephemeral,0,True
32144,13493.0,registered,0,True
32145,55950.0,ephemeral,0,True
32146,14514.0,registered,0,True
32147,10101.0,registered,0,True
32148,15236.0,registered,0,True
32149,15728.0,registered,0,True
32150,18889.0,registered,0,True
32151,11895.0,registered,0,True
32152,40890.0,registered,0,True
32153,39522.0,registered,0,True
32154,32807.0,registered,0,True
32155,26785.0,registered,0,True
32156,45737.0,registered,0,True
32157,48077.0,registered,0,True
32158,54649.0,ephemeral,0,True
32159,40772.0,registered,0,True
32160,14864.0,registered,0,True
32161,13249.0,registered,0,True
32162,30949.0,registered,0,True
32163,65263.0,ephemeral,0,True
32164,43474.0,registered,0,True
32165,27500.0,registered,0,True
32166,6235.0,registered,0,True
32167,38197.0,registered,0,True
32168,43190.0,registered,0,True
32169,26448.0,registered,0,True
32170,30319.0,registered,0,True
32171,24697.0,registered,0,True
32172,28089.0,registered,0,True
32173,21550.0,registered,0,True
32174,7643.0,registered,0,True
32175,35112.0,registered,0,True
32176,14218.0,registered,0,True
32177,42709.0,registered,0,True
32178,19325.0,registered,0,True
32179,44549.0,registered,0,True
32180,22150.0,registered,0,True
32181,15692.0,registered,0,True
32182,7017.0,registered,0,True
32183,40640.0,registered,0,True
32184,34885.0,registered,0,True
32185,61340.0,ephemeral,0,True
32186,62174.0,ephemeral,0,True
32187,31179.0,registered,0,True
32188,36758.0,registered,0,True
32189,60624.0,ephemeral,0,True
32190,27515.0,registered,0,True
32191,21055.0,registered,0,True
32192,26839.0,registered,0,True
32193,34805.0,registered,0,True
32194,63317.0,ephemeral,0,True
32195,8766.0,registered,0,True
32196,28517.0,registered,0,True
32197,58333.0,ephemeral,0,True
32198,38472.0,registered,0,True
32199,59580.0,ephemeral,0,True
32200,22191.0,registered,0,True
32201,23336.0,registered,0,True
32202,29493.0,registered,0,True
32203,33487.0,registered,0,True
32204,62722.0,ephemeral,0,True
32205,15721.0,registered,0,True
32206,42097.0,registered,0,True
32207,5082.0,registered,0,True
32208,30107.0,registered,0,True
32209,63608.0,ephemeral,0,True
32210,34273.0,registered,0,True
32211,7868.0,registered,0,True
32212,18081.0,registered,0,True
32213,21627.0,registered,0,True
32214,46891.0,registered,0,True
32215,13040.0,registered,0,True
32216,29654.0,registered,0,True
32217,59647.0,ephemeral,0,True
32218,42785.0,registered,0,True
32219,63586.0,ephemeral,0,True
32220,43521.0,registered,0,True
32221,59683.0,ephemeral,0,True
32222,56208.0,ephemeral,0,True
32223,7995.0,registered,0,True
32224,9772.0,registered,0,True
32225,31745.0,registered,0,True
32226,9051.0,registered,0,True
32227,27747.0,registered,0,True
32228,14474.0,registered,0,True
32229,12697.0,registered,0,True
32230,59536.0,ephemeral,0,True
32231,11477.0,registered,0,True
32232,38659.0,registered,0,True
32233,15249.0,registered,0,True
32234,58172.0,ephemeral,0,True
32235,16993.0,registered,0,True
32236,13214.0,registered,0,True
32237,34965.0,registered,0,True
32238,9851.0,registered,0,True
32239,14403.0,registered,0,True
32240,63972.0,ephemeral,0,True
32241,38232.0,registered,0,True
32242,34546.0,registered,0,True
32243,63626.0,ephemeral,0,True
32244,12096.0,registered,0,True
32245,13207.0,registered,0,True
32246,63847.0,ephemeral,0,True
32247,33463.0,registered,0,True
32248,20174.0,registered,0,True
32249,23391.0,registered,0,True
32250,36167.0,registered,0,True
32251,25143.0,registered,0,True
32252,13070.0,registered,0,True
32253,38908.0,registered,0,True
32254,7057.0,registered,0,True
32255,42277.0,registered,0,True
32256,54017.0,ephemeral,0,True
32257,23215.0,registered,0,True
32258,35535.0,registered,0,True
32259,34293.0,registered,0,True
32260,10549.0,registered,0,True
32261,35023.0,registered,0,True
32262,41858.0,registered,0,True
32263,7716.0,registered,0,True
32264,29882.0,registered,0,True
32265,16245.0,registered,0,True
32266,18406.0,registered,0,True
32267,39357.0,registered,0,True
32268,15071.0,registered,0,True
32269,30661.0,registered,0,True
32270,32368.0,registered,0,True
32271,21109.0,registered,0,True
32272,14726.0,registered,0,True
32273,35467.0,registered,0,True
32274,22916.0,registered,0,True
32275,39021.0,registered,0,True
32276,39477.0,registered,0,True
32277,56965.0,ephemeral,0,True
32278,34616.0,registered,0,True
32279,15582.0,registered,0,True
32280,63803.0,ephemeral,0,True
32281,36227.0,registered,0,True
32282,33146.0,registered,0,True
32283,56218.0,ephemeral,0,True
32284,25957.0,registered,0,True
32285,57425.0,ephemeral,0,True
32286,12587.0,registered,0,True
32287,38887.0,registered,0,True
32288,39014.0,registered,0,True
32289,62548.0,ephemeral,0,True
32290,21880.0,registered,0,True
32291,59628.0,ephemeral,0,True
32292,24154.0,registered,0,True
32293,60431.0,ephemeral,0,True
32294,20451.0,registered,0,True
32295,21614.0,registered,0,True
32296,44279.0,registered,0,True
32297,60893.0,ephemeral,0,True
32298,22470.0,registered,0,True
32299,5708.0,registered,0,True
32300,30220.0,registered,0,True
32301,29187.0,registered,0,True
32302,27614.0,registered,0,True
32303,61990.0,ephemeral,0,True
32304,11610.0,registered,0,True
32305,9891.0,registered,0,True
32306,19147.0,registered,0,True
32307,46915.0,registered,0,True
32308,10940.0,registered,0,True
32309,55992.0,ephemeral,0,True
32310,40303.0,registered,0,True
32311,36073.0,registered,0,True
32312,34433.0,registered,0,True
32313,49154.0,ephemeral,0,True
32314,46325.0,registered,0,True
32315,21732.0,registered,0,True
32316,20413.0,registered,0,True
32317,5505.0,registered,0,True
32318,9154.0,registered,0,True
32319,42463.0,registered,0,True
32320,21470.0,registered,0,True
32321,22275.0,registered,0,True
32322,26961.0,registered,0,True
32323,14992.0,registered,0,True
32324,18123.0,registered,0,True
32325,38503.0,registered,0,True
32326,32938.0,registered,0,True
32327,40457.0,registered,0,True
32328,27269.0,registered,0,True
32329,7257.0,registered,0,True
32330,16871.0,registered,0,True
32331,14903.0,registered,0,True
32332,9157.0,registered,0,True
32333,56416.0,ephemeral,0,True
32334,61188.0,ephemeral,0,True
32335,26837.0,registered,0,True
32336,28587.0,registered,0,True
32337,34360.0,registered,0,True
32338,15991.0,registered,0,True
32339,24671.0,registered,0,True
32340,34637.0,registered,0,True
32341,11968.0,registered,0,True
32342,11296.0,registered,0,True
32343,56318.0,ephemeral,0,True
32344,39043.0,registered,0,True
32345,15871.0,registered,0,True
32346,60017.0,ephemeral,0,True
32347,22443.0,registered,0,True
32348,20471.0,registered,0,True
32349,33402.0,registered,0,True
32350,54531.0,ephemeral,0,True
32351,22575.0,registered,0,True
32352,20520.0,registered,0,True
32353,24424.0,registered,0,True
32354,46094.0,registered,0,True
32355,10640.0,registered,0,True
32356,17856.0,registered,0,True
32357,20093.0,registered,0,True
32358,21243.0,registered,0,True
32359,11685.0,registered,0,True
32360,7081.0,registered,0,True
32361,20888.0,registered,0,True
32362,63111.0,ephemeral,0,True
32363,27207.0,registered,0,True
32364,61838.0,ephemeral,0,True
32365,28126.0,registered,0,True
32366,56698.0,ephemeral,0,True
32367,33875.0,registered,0,True
32368,31617.0,registered,0,True
32369,31527.0,registered,0,True
32370,31317.0,registered,0,True
32371,46293.0,registered,0,True
32372,23909.0,registered,0,True
32373,29959.0,registered,0,True
32374,25739.0,registered,0,True
32375,33261.0,registered,0,True
32376,32509.0,registered,0,True
32377,10064.0,registered,0,True
32378,19947.0,registered,0,True
32379,25796.0,registered,0,True
32380,27610.0,registered,0,True
32381,64257.0,ephemeral,0,True
32382,27598.0,registered,0,True
32383,8861.0,registered,0,True
32384,3546.0,registered,0,True
32385,26690.0,registered,0,True
32386,28364.0,registered,0,True
32387,53850.0,ephemeral,0,True
32388,13224.0,registered,0,True
32389,13936.0,registered,0,True
32390,56871.0,ephemeral,0,True
32391,27770.0,registered,0,True
32392,55201.0,ephemeral,0,True
32393,55585.0,ephemeral,0,True
32394,8274.0,registered,0,True
32395,9492.0,registered,0,True
32396,31015.0,registered,0,True
32397,19190.0,registered,0,True
32398,21741.0,registered,0,True
32399,60702.0,ephemeral,0,True
32400,23434.0,registered,0,True
32401,30978.0,registered,0,True
32402,32075.0,registered,0,True
32403,24572.0,registered,0,True
32404,20894.0,registered,0,True
32405,42888.0,registered,0,True
32406,30818.0,registered,0,True
32407,22088.0,registered,0,True
32408,58111.0,ephemeral,0,True
32409,19300.0,registered,0,True
32410,7665.0,registered,0,True
32411,23294.0,registered,0,True
32412,61164.0,ephemeral,0,True
32413,9629.0,registered,0,True
32414,23728.0,registered,0,True
32415,25152.0,registered,0,True
32416,45787.0,registered,0,True
32417,10309.0,registered,0,True
32418,39945.0,registered,0,True
32419,28348.0,registered,0,True
32420,9752.0,registered,0,True
32421,26657.0,registered,0,True
32422,15127.0,registered,0,True
32423,55749.0,ephemeral,0,True
32424,58184.0,ephemeral,0,True
32425,31872.0,registered,0,True
32426,20543.0,registered,0,True
32427,57695.0,ephemeral,0,True
32428,11073.0,registered,0,True
32429,40541.0,registered,0,True
32430,43172.0,registered,0,True
32431,28416.0,registered,0,True
32432,6594.0,registered,0,True
32433,5480.0,registered,0,True
32434,11474.0,registered,0,True
32435,42359.0,registered,0,True
32436,9823.0,registered,0,True
32437,22218.0,registered,0,True
32438,59491.0,ephemeral,0,True
32439,27374.0,registered,0,True
32440,30082.0,registered,0,True
32441,58084.0,ephemeral,0,True
32442,63554.0,ephemeral,0,True
32443,59198.0,ephemeral,0,True
32444,10193.0,registered,0,True
32445,55629.0,ephemeral,0,True
32446,21042.0,registered,0,True
32447,31714.0,registered,0,True
32448,12240.0,registered,0,True
32449,16935.0,registered,0,True
32450,35685.0,registered,0,True
32451,30072.0,registered,0,True
32452,4539.0,registered,0,True
32453,46541.0,registered,0,True
32454,8063.0,registered,0,True
32455,37981.0,registered,0,True
32456,44312.0,registered,0,True
32457,31834.0,registered,0,True
32458,21490.0,registered,0,True
32459,28925.0,registered,0,True
32460,12250.0,registered,0,True
32461,13313.0,registered,0,True
32462,14902.0,registered,0,True
32463,13594.0,registered,0,True
32464,61360.0,ephemeral,0,True
32465,33415.0,registered,0,True
32466,31185.0,registered,0,True
32467,23615.0,registered,0,True
32468,47647.0,registered,0,True
32469,18768.0,registered,0,True
32470,10373.0,registered,0,True
32471,17638.0,registered,0,True
32472,63693.0,ephemeral,0,True
32473,15399.0,registered,0,True
32474,45265.0,registered,0,True
32475,32323.0,registered,0,True
32476,36461.0,registered,0,True
32477,29304.0,registered,0,True
32478,65113.0,ephemeral,0,True
32479,10402.0,registered,0,True
32480,35511.0,registered,0,True
32481,1197.0,registered,0,True
32482,65405.0,ephemeral,0,True
32483,47525.0,registered,0,True
32484,12232.0,registered,0,True
32485,31172.0,registered,0,True
32486,12167.0,registered,0,True
32487,63537.0,ephemeral,0,True
32488,39925.0,registered,0,True
32489,15640.0,registered,0,True
32490,15098.0,registered,0,True
32491,13441.0,registered,0,True
32492,48420.0,registered,0,True
32493,33110.0,registered,0,True
32494,2529.0,registered,0,True
32495,18259.0,registered,0,True
32496,45355.0,registered,0,True
32497,21411.0,registered,0,True
32498,16456.0,registered,0,True
32499,11250.0,registered,0,True
32500,55989.0,ephemeral,0,True
32501,25253.0,registered,0,True
32502,35973.0,registered,0,True
32503,28352.0,registered,0,True
32504,44270.0,registered,0,True
32505,30439.0,registered,0,True
32506,16895.0,registered,0,True
32507,14946.0,registered,0,True
32508,10218.0,registered,0,True
32509,58347.0,ephemeral,0,True
32510,63184.0,ephemeral,0,True
32511,53801.0,ephemeral,0,True
32512,46084.0,registered,0,True
32513,26508.0,registered,0,True
32514,18109.0,registered,0,True
32515,10642.0,registered,0,True
32516,40041.0,registered,0,True
32517,40811.0,registered,0,True
32518,29158.0,registered,0,True
32519,24498.0,registered,0,True
32520,27863.0,registered,0,True
32521,55951.0,ephemeral,0,True
32522,6866.0,registered,0,True
32523,22459.0,registered,0,True
32524,36560.0,registered,0,True
32525,6977.0,registered,0,True
32526,43211.0,registered,0,True
32527,9110.0,registered,0,True
32528,24661.0,registered,0,True
32529,59667.0,ephemeral,0,True
32530,26260.0,registered,0,True
32531,57252.0,ephemeral,0,True
32532,11963.0,registered,0,True
32533,60945.0,ephemeral,0,True
32534,44931.0,registered,0,True
32535,10987.0,registered,0,True
32536,10217.0,registered,0,True
32537,23272.0,registered,0,True
32538,33218.0,registered,0,True
32539,28589.0,registered,0,True
32540,28402.0,registered,0,True
32541,41004.0,registered,0,True
32542,20060.0,registered,0,True
32543,36564.0,registered,0,True
32544,28962.0,registered,0,True
32545,27786.0,registered,0,True
32546,29846.0,registered,0,True
32547,17659.0,registered,0,True
32548,46524.0,registered,0,True
32549,56511.0,ephemeral,0,True
32550,30133.0,registered,0,True
32551,37005.0,registered,0,True
32552,15540.0,registered,0,True
32553,24853.0,registered,0,True
32554,26654.0,registered,0,True
32555,48153.0,registered,0,True
32556,8609.0,registered,0,True
32557,18361.0,registered,0,True
32558,21245.0,registered,0,True
32559,39340.0,registered,0,True
32560,54798.0,ephemeral,0,True
32561,48904.0,registered,0,True
32562,36176.0,registered,0,True
32563,46761.0,registered,0,True
32564,48112.0,registered,0,True
32565,60600.0,ephemeral,0,True
32566,57033.0,ephemeral,0,True
32567,5720.0,registered,0,True
32568,58575.0,ephemeral,0,True
32569,23682.0,registered,0,True
32570,23300.0,registered,0,True
32571,7866.0,registered,0,True
32572,39025.0,registered,0,True
32573,30269.0,registered,0,True
32574,9044.0,registered,0,True
32575,60968.0,ephemeral,0,True
32576,59315.0,ephemeral,0,True
32577,37528.0,registered,0,True
32578,61172.0,ephemeral,0,True
32579,34188.0,registered,0,True
32580,10652.0,registered,0,True
32581,40087.0,registered,0,True
32582,27044.0,registered,0,True
32583,54237.0,ephemeral,0,True
32584,11039.0,registered,0,True
32585,63820.0,ephemeral,0,True
32586,57569.0,ephemeral,0,True
32587,13704.0,registered,0,True
32588,28485.0,registered,0,True
32589,34183.0,registered,0,True
32590,15828.0,registered,0,True
32591,18820.0,registered,0,True
32592,39929.0,registered,0,True
32593,8543.0,registered,0,True
32594,40369.0,registered,0,True
32595,12355.0,registered,0,True
32596,16077.0,registered,0,True
32597,16887.0,registered,0,True
32598,62816.0,ephemeral,0,True
32599,22308.0,registered,0,True
32600,18835.0,registered,0,True
32601,17924.0,registered,0,True
32602,37069.0,registered,0,True
32603,18653.0,registered,0,True
32604,47289.0,registered,0,True
32605,19270.0,registered,0,True
32606,64969.0,ephemeral,0,True
32607,25692.0,registered,0,True
32608,61024.0,ephemeral,0,True
32609,12335.0,registered,0,True
32610,10570.0,registered,0,True
32611,44561.0,registered,0,True
32612,54239.0,ephemeral,0,True
32613,22759.0,registered,0,True
32614,39820.0,registered,0,True
32615,24627.0,registered,0,True
32616,18288.0,registered,0,True
32617,6432.0,registered,0,True
32618,28010.0,registered,0,True
32619,6199.0,registered,0,True
32620,26741.0,registered,0,True
32621,26293.0,registered,0,True
32622,9266.0,registered,0,True
32623,39743.0,registered,0,True
32624,25017.0,registered,0,True
32625,9470.0,registered,0,True
32626,41136.0,registered,0,True
32627,21715.0,registered,0,True
32628,4312.0,registered,0,True
32629,23635.0,registered,0,True
32630,57941.0,ephemeral,0,True
32631,29303.0,registered,0,True
32632,27710.0,registered,0,True
32633,30385.0,registered,0,True
32634,15820.0,registered,0,True
32635,63947.0,ephemeral,0,True
32636,32160.0,registered,0,True
32637,42273.0,registered,0,True
32638,12332.0,registered,0,True
32639,58946.0,ephemeral,0,True
32640,15585.0,registered,0,True
32641,21295.0,registered,0,True
32642,60851.0,ephemeral,0,True
32643,21667.0,registered,0,True
32644,45389.0,registered,0,True
32645,58800.0,ephemeral,0,True
32646,8754.0,registered,0,True
32647,56646.0,ephemeral,0,True
32648,31110.0,registered,0,True
32649,22986.0,registered,0,True
32650,28736.0,registered,0,True
32651,49113.0,registered,0,True
32652,59752.0,ephemeral,0,True
32653,19860.0,registered,0,True
32654,38420.0,registered,0,True
32655,8354.0,registered,0,True
32656,45872.0,registered,0,True
32657,44784.0,registered,0,True
32658,62716.0,ephemeral,0,True
32659,39727.0,registered,0,True
32660,57803.0,ephemeral,0,True
32661,26568.0,registered,0,True
32662,64816.0,ephemeral,0,True
32663,61690.0,ephemeral,0,True
32664,41505.0,registered,0,True
32665,45482.0,registered,0,True
32666,6509.0,registered,0,True
32667,10699.0,registered,0,True
32668,8581.0,registered,0,True
32669,36326.0,registered,0,True
32670,22573.0,registered,0,True
32671,62326.0,ephemeral,0,True
32672,34606.0,registered,0,True
32673,34921.0,registered,0,True
32674,11773.0,registered,0,True
32675,32325.0,registered,0,True
32676,31575.0,registered,0,True
32677,17534.0,registered,0,True
32678,15601.0,registered,0,True
32679,34477.0,registered,0,True
32680,35423.0,registered,0,True
32681,64766.0,ephemeral,0,True
32682,63897.0,ephemeral,0,True
32683,34746.0,registered,0,True
32684,55824.0,ephemeral,0,True
32685,9025.0,registered,0,True
32686,63212.0,ephemeral,0,True
32687,11369.0,registered,0,True
32688,59840.0,ephemeral,0,True
32689,17174.0,registered,0,True
32690,26890.0,registered,0,True
32691,46639.0,registered,0,True
32692,23847.0,registered,0,True
32693,56447.0,ephemeral,0,True
32694,6621.0,registered,0,True
32695,38823.0,registered,0,True
32696,4778.0,registered,0,True
32697,34224.0,registered,0,True
32698,22277.0,registered,0,True
32699,29427.0,registered,0,True
32700,64395.0,ephemeral,0,True
32701,35207.0,registered,0,True
32702,46077.0,registered,0,True
32703,20982.0,registered,0,True
32704,57814.0,ephemeral,0,True
32705,24116.0,registered,0,True
32706,54895.0,ephemeral,0,True
32707,11765.0,registered,0,True
32708,16426.0,registered,0,True
32709,12642.0,registered,0,True
32710,65084.0,ephemeral,0,True
32711,24852.0,registered,0,True
32712,63387.0,ephemeral,0,True
32713,14553.0,registered,0,True
32714,42289.0,registered,0,True
32715,2721.0,registered,0,True
32716,4627.0,registered,0,True
32717,38281.0,registered,0,True
32718,54079.0,ephemeral,0,True
32719,35272.0,registered,0,True
32720,28356.0,registered,0,True
32721,47695.0,registered,0,True
32722,41714.0,registered,0,True
32723,28694.0,registered,0,True
32724,56983.0,ephemeral,0,True
32725,64074.0,ephemeral,0,True
32726,64690.0,ephemeral,0,True
32727,27864.0,registered,0,True
32728,25307.0,registered,0,True
32729,13354.0,registered,0,True
32730,14383.0,registered,0,True
32731,24289.0,registered,0,True
32732,62067.0,ephemeral,0,True
32733,64609.0,ephemeral,0,True
32734,25964.0,registered,0,True
32735,16249.0,registered,0,True
32736,64610.0,ephemeral,0,True
32737,62553.0,ephemeral,0,True
32738,45971.0,registered,0,True
32739,61398.0,ephemeral,0,True
32740,21924.0,registered,0,True
32741,41258.0,registered,0,True
32742,26505.0,registered,0,True
32743,31687.0,registered,0,True
32744,60477.0,ephemeral,0,True
32745,25817.0,registered,0,True
32746,54796.0,ephemeral,0,True
32747,8046.0,registered,0,True
32748,62365.0,ephemeral,0,True
32749,30547.0,registered,0,True
32750,14679.0,registered,0,True
32751,27204.0,registered,0,True
32752,9144.0,registered,0,True
32753,28565.0,registered,0,True
32754,11140.0,registered,0,True
32755,38673.0,registered,0,True
32756,19855.0,registered,0,True
32757,21776.0,registered,0,True
32758,15110.0,registered,0,True
32759,61448.0,ephemeral,0,True
32760,41584.0,registered,0,True
32761,58929.0,ephemeral,0,True
32762,39797.0,registered,0,True
32763,17031.0,registered,0,True
32764,45243.0,registered,0,True
32765,18293.0,registered,0,True
32766,61466.0,ephemeral,0,True
32767,20189.0,registered,0,True
32768,64542.0,ephemeral,0,True
32769,14655.0,registered,0,True
32770,20892.0,registered,0,True
32771,56908.0,ephemeral,0,True
